"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"E745_00610",31.9657207763542,3.44724544389638,0.4996451679166,6.89938713561578,5.22273634131481e-12,3.07368986444708e-11
"E745_00620",36.6890622139126,-0.941310019787255,0.348788897692762,-2.6987958218109,0.00695908576830994,0.0154350438089137
"E745_00623",1206.06327000579,0.329255751946891,0.0846712110187692,3.88863874728217,0.000100808035249777,0.000299948908455251
"E745_00625",140.84538814793,-2.88160818451115,0.221430327957439,-13.0136111484467,1.0238691537285e-38,1.42168498116676e-37
"E745_00626",3709.34905252789,-2.258251797407,0.0693628562753801,-32.5570762028805,1.66264353702944e-232,3.16614833551464e-230
"E745_00629",635.252630451555,-2.0207157517318,0.114050815977324,-17.7176790399602,3.06291272502942e-70,7.49149112378756e-69
"E745_00634",49.0727113360051,3.11287897027589,0.359862099223909,8.65019955418822,5.14094547573238e-18,4.07909542806623e-17
"E745_00635",9.70856332158927,-2.76407237692755,0.81962771730347,-3.37235103032044,0.000745293922575382,0.00194228113156009
"E745_00637",12.4021347041401,-1.64288465707657,0.646978438460563,-2.5393190242718,0.0111068491949676,0.0237266506039933
"E745_00638",149.814038778056,1.19188090271967,0.177367412726168,6.71984151090808,1.81922326306126e-11,1.02106299354133e-10
"E745_00639",130.815841764188,1.57485835780622,0.192337390493105,8.18799898329012,2.65605067096293e-16,1.94533821120527e-15
"E745_00640",192.005097425039,1.97282792608595,0.168211448009382,11.7282619550122,9.13144135243812e-32,1.12705660396296e-30
"E745_00641",228.728351239038,-0.727610590964155,0.157366548929573,-4.62366745609823,3.77014113502876e-06,1.34298155572646e-05
"E745_00645",67.2388318471267,0.725153629286443,0.256971505515714,2.8219223288245,0.00477367372034675,0.010821950797997
"E745_00646",112.409968283528,-0.625889487801442,0.197844050216672,-3.16354971057249,0.00155857732084832,0.00385094266671142
"E745_00649",39.8382902994383,-2.07468626134659,0.381769936753749,-5.43438878133773,5.49845793208066e-08,2.39916347740213e-07
"E745_00650",48.2643575283481,1.42675093042137,0.324746893288699,4.39342441731379,1.11578993284914e-05,3.77499487433478e-05
"E745_00651",34.6355496508256,-0.828063829371631,0.370338068176309,-2.2359673512619,0.0253539098693148,0.0499213616776908
"E745_00653",25.459773286674,0.983166837089681,0.432571983474757,2.27283983856771,0.0230358333226885,0.045830993759916
"E745_00654",148.450452935634,1.0214072795706,0.191676360156315,5.32881195541081,9.88572834127638e-08,4.19671206335077e-07
"E745_00655",5.6540935619166,-5.83588309156485,1.41424205967824,-4.12650935646236,3.68311025935259e-05,0.000117034230648796
"E745_00656",54.5668625069761,-2.4952867389574,0.346719839721058,-7.19683863768773,6.16246180717958e-13,3.81186152620436e-12
"E745_00657",65.8895225235847,-1.50784857952189,0.274873576542842,-5.48560759635938,4.12050660279847e-08,1.81574720711747e-07
"E745_00658",48.5119357447443,-1.72950463420905,0.32975944214619,-5.24474636102252,1.56497466108215e-07,6.5600981862343e-07
"E745_00659",83.6143094390317,-0.876759045275665,0.227290487954908,-3.85743835197188,0.000114581565693003,0.000338288432046008
"E745_00661",100.65122167734,1.2379915249035,0.21839517969818,5.66858447432035,1.43982078675315e-08,6.53928827510035e-08
"E745_00662",93.7162520431122,0.71673664075955,0.235584720555026,3.04237320260395,0.00234720682701703,0.0056273861518232
"E745_00663",149.638252061743,0.587154055698815,0.172916960282048,3.39558395394586,0.000684823681480428,0.00179875855647963
"E745_00664",36.2283892820571,-1.31038247333405,0.358229939012008,-3.65793679039798,0.000254253727588937,0.000711270134052577
"E745_00666",57.7975672443458,-1.39898979859241,0.287088694791571,-4.87302295065325,1.0990344967138e-06,4.25257760266908e-06
"E745_00669",83.6579697679132,-3.19645958779172,0.295761964233286,-10.8075411119142,3.17054688251166e-27,3.46421229048201e-26
"E745_00671",1295.6102587041,-2.42849596977672,0.0872214591964406,-27.8428725241486,1.3139481176172e-170,9.7305157821318e-169
"E745_00672",423.227336997579,-1.93944577772985,0.118216134937008,-16.4059312103487,1.73446743948347e-60,3.64101590052199e-59
"E745_00673",1165.18026594929,-1.73833985850137,0.0888798909161025,-19.5583032402938,3.50549414507925e-85,9.73504936539716e-84
"E745_00674",320.52794899899,0.539522482724598,0.121133396127839,4.45395324469571,8.43034663480145e-06,2.89257453389713e-05
"E745_00675",274.347244374368,1.24244167191789,0.130487038047023,9.52157157150093,1.70579572693766e-21,1.58454752892537e-20
"E745_00676",808.875613229525,1.58983321223113,0.0949449810916592,16.7447841260436,6.18143065747381e-63,1.35079460105124e-61
"E745_00677",228.730190414069,0.952262771293883,0.150195915223954,6.34013761209141,2.29560025511205e-10,1.20950005536141e-09
"E745_00678",223.707117683722,0.564745107082117,0.142538281731302,3.96205917612164,7.43061166237949e-05,0.000226141674565111
"E745_00681",221.928502667058,0.697546751404207,0.148099403843287,4.70999027208998,2.47728615171742e-06,9.07203967098714e-06
"E745_00682",402.69387791726,1.02388937908694,0.115820960634528,8.84027704033483,9.54815472865441e-19,7.85659892178786e-18
"E745_00683",166.873197388883,0.918635419881491,0.167924609805489,5.47052287896081,4.48709774729895e-08,1.96753332143076e-07
"E745_00684",84.6178707008495,0.758223245498055,0.225976874359456,3.35531344810075,0.000792751046130353,0.00205991646099758
"E745_00685",103.681404720446,0.812381956514848,0.219333343599132,3.70386892929336,0.00021233599952134,0.000602221036940311
"E745_00688",88.5230038109562,0.550779904735659,0.234280307332617,2.35094409345167,0.0187258471468136,0.0380511497663149
"E745_00690",335.498429787088,0.527073437684859,0.11722594391156,4.49621832930179,6.91727093626583e-06,2.39810719324898e-05
"E745_00692",23.3725545997219,1.12633708655042,0.435827005329587,2.58436735855467,0.00975578215349485,0.0210258005021967
"E745_00695",304.060987759397,0.424014908097476,0.125583557595081,3.37635687519402,0.000734525768467211,0.00191984872424861
"E745_00696",52.0276713885972,0.784317565965963,0.282431215855148,2.77702152572335,0.00548595456510052,0.0123318337863052
"E745_00697",281.805954380235,-0.785543508549978,0.147660012813392,-5.31994744943386,1.03797229170016e-07,4.39941833016315e-07
"E745_00698",100.305671205786,-1.10937655610426,0.211132079835365,-5.2544196834954,1.48491927469767e-07,6.2343224981795e-07
"E745_00699",114.335061251858,-1.05189156667831,0.214117331598253,-4.91268763171387,8.98363420590474e-07,3.50664257583339e-06
"E745_00701",240.494796983753,-0.417061216158292,0.138206148392233,-3.017674835816,0.00254722059219205,0.00607414141215027
"E745_00702",608.057620598533,-0.566592583727149,0.106065229823537,-5.34192576275751,9.19643189771788e-08,3.91031697596744e-07
"E745_00704",216.406319007895,0.444044583001369,0.142809397569492,3.10935127910818,0.00187498651052875,0.00459863296878531
"E745_00705",373.546131529753,0.500028150333558,0.127848822780916,3.91108920252174,9.18808273339828e-05,0.000274920634873623
"E745_00706",526.776774913649,0.580045878021647,0.103987746449242,5.57802142875342,2.43269693121936e-08,1.09553547612007e-07
"E745_00708",240.527167856325,-2.21469609957122,0.159153802136105,-13.9154457502515,5.10407325881057e-44,8.05175106981597e-43
"E745_00709",154.482229200737,-1.06428349265536,0.174383831195576,-6.10310878800307,1.04024985928027e-09,5.21298143767143e-09
"E745_00710",36.9501266860626,-1.22871846723956,0.363540393871418,-3.37986778898124,0.000725207058985035,0.00189735232507763
"E745_00715",98.4368357424581,0.788306612019696,0.232086970141497,3.39660003980011,0.000682286124494418,0.00179531488425817
"E745_00716",138.306688858151,5.56932967321398,0.392035052882158,14.2062033286806,8.38498512395416e-46,1.37989940373221e-44
"E745_00717",94.924688662862,6.29419847041533,0.562595503503838,11.1877866623802,4.67969390277466e-29,5.33165125846036e-28
"E745_00718",111.713253052964,5.19195709254909,0.388963972008186,13.3481696665721,1.21395123392128e-40,1.80804133499114e-39
"E745_00720",3.43609458576334,5.37236270647583,1.57828972629822,3.40391413373536,0.000664276316409833,0.00174996112603618
"E745_00723",55.5718727502535,2.51547213831701,0.318664701219297,7.89378970652267,2.93145959142584e-15,2.01944994076003e-14
"E745_00732",39.4451981993727,3.96090243920729,0.476934812307472,8.30491366324034,9.98920562362298e-17,7.58724278990851e-16
"E745_00733",7.37405158453981,3.47384899669251,0.995267526028969,3.49036706799112,0.000482357516941137,0.00129895468703542
"E745_00734",30.4908468749508,2.71870076460022,0.435105731464958,6.24836808158472,4.1476331641649e-10,2.15128210421471e-09
"E745_00735",3.54797176828216,5.42355544525036,1.5545744904303,3.48877167265825,0.000485245445489001,0.00130541307535184
"E745_00736",23.9901954994928,2.24936208322737,0.468639630889148,4.79976923624591,1.58848556535195e-06,5.97306419919367e-06
"E745_00737",18.7079140057944,2.76098297708397,0.580861188073679,4.75325780715402,2.00164846355811e-06,7.44267057719095e-06
"E745_00738",8.01493881399298,4.67198031301119,1.21375685793242,3.84918963174361,0.000118509237718318,0.000349111190891752
"E745_00739",43.1221154366204,3.06091212184647,0.384861496280488,7.95328228837853,1.81633832513891e-15,1.26103072260946e-14
"E745_00740",13.0065877089434,1.53560082435483,0.592930982497405,2.58984750280197,0.00960184567431175,0.0207611683436457
